dialogue_id,sent_idx,turn,role,text,er_label,ee_label
20180825-112615_516_live,43,9,persuadee,What is the total revenue?,,ask-org-info
20180825-112615_516_live,44,10,persuader,Is there anything else you would like to know as you generously commit your fee?,task-related-inquiry,
20180826-175345_318_live,0,0,persuader,Hi!,greeting,
20180826-175345_318_live,1,0,persuader,I am recommending that you donate to a kids charity,proposition-of-donation,
20180826-175345_318_live,2,0,persuadee,"Yeah, what do you think about St Jude's?",,personal-related-inquiry
20180826-175345_318_live,3,1,persuader,I recommend Save the Children children's charity.,neutral-to-inquiry,
20180826-175345_318_live,4,1,persuadee,That's wonderful!,,acknowledgement
20180826-175345_318_live,5,1,persuadee,Do you have any specific country in mind?,,ask-org-info
20180826-175345_318_live,6,2,persuader,No but I can tell you about the charity!,negative-to-inquiry,
20180826-175345_318_live,7,2,persuadee,Sure!,,acknowledgement
20180826-175345_318_live,8,2,persuadee,I'd love to hear more.,,acknowledgement
20180826-175345_318_live,9,2,persuadee,Go on...,,acknowledgement
20180826-175345_318_live,10,3,persuader,Save the Children is important because it supports protecting kids' rights to education and health and safety,credibility-appeal,
20180826-175345_318_live,11,3,persuadee,Have you ever sponsored a child?,,personal-related-inquiry
20180826-175345_318_live,12,3,persuadee,"If so, how much does it take to take care of a sweet child on average?",,personal-related-inquiry
20180826-175345_318_live,13,4,persuader,The usual cost is about $36 per child.,neutral-to-inquiry,
20180826-175345_318_live,14,4,persuader,"I have not yet through this charity, but it is my charity of choice for my next sponsored child",self-modeling,
20180826-175345_318_live,15,4,persuadee,That's actually quite reasonable!,,positive-reaction-to-donation
20180826-175345_318_live,16,4,persuadee,I doesn't cost much.,,positive-reaction-to-donation
20180826-175345_318_live,17,4,persuadee,I hope they allow for pen pals as well.,,positive-reaction-to-donation
20180826-175345_318_live,18,4,persuadee,Sounds like a blessed organization.,,positive-reaction-to-donation
20180826-175345_318_live,19,5,persuader,Yes it does.,acknowledgement,
20180826-175345_318_live,20,5,persuader,Their website is  URL if you would like to read more,credibility-appeal,
20180826-175345_318_live,21,5,persuadee,I definitely.,,acknowledgement
20180826-175345_318_live,22,5,persuadee,I recognize it too.,,acknowledgement
20180826-175345_318_live,23,5,persuadee,They do lots of TV adverts.,,other
20180826-175345_318_live,24,5,persuadee,I believe its a Christian organization.,,other
20180826-175345_318_live,25,6,persuader,Yes.,acknowledgement,
20180826-175345_318_live,26,6,persuader,How much do you like to donate to the charity?,ask-donation-amount,
20180826-175345_318_live,27,6,persuadee,I think maybe $30 when I get my check next Tuesday.,,provide-donation-amount
20180826-175345_318_live,28,7,persuader,Ok well you can actually donate from your task payment here!,donation-information,
20180826-175345_318_live,29,7,persuader,You can choose any amount from $0 to all of your payment,donation-information,
20180826-175345_318_live,30,7,persuadee,"Yes, I might have to wait until my check arrives.",,other
20180826-175345_318_live,31,7,persuadee,It's on my to-do list though.,,other
20180826-175345_318_live,32,7,persuadee,How much are you donating?,,ask-persuader-donation-intention
20180826-175345_318_live,33,8,persuader,I really recommend that you donate some!,self-modeling,
20180826-175345_318_live,34,8,persuader,I am doing my full payment.,self-modeling,
20180826-175345_318_live,35,8,persuader,The research team will collect all donations and send it to Save the Children.,donation-information,
20180826-175345_318_live,36,8,persuadee,Absolutely!,,acknowledgement
20180826-175345_318_live,37,8,persuadee,I can't wait for my check to come so I can help out in other countries!,,positive-reaction-to-donation
20180826-175345_318_live,38,9,persuader,Ok. how much of your payment will you donate now?,ask-donation-amount,
20180826-175345_318_live,39,9,persuadee,I can't donate now because my money is not here yet.,,negative-reaction-to-donation
20180826-180009_407_live,0,0,persuader,Hi!,greeting,
20180826-180009_407_live,1,0,persuader,Have you heard of an organization called Save the Children?,source-related-inquiry,
20180826-180009_407_live,2,0,persuadee,"I think I have once before, in a grocery store I believe",,positive-to-inquiry
20180826-180009_407_live,3,1,persuader,Do you mind if i give you a little information about them?,task-related-inquiry,
20180826-180009_407_live,4,1,persuadee,"Sure, go ahead",,acknowledgement
20180826-180009_407_live,5,2,persuader,"Just some ver basic info, Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",credibility-appeal,
20180826-180009_407_live,6,2,persuadee,Are they a non profit organization?,,ask-org-info
20180826-180009_407_live,7,3,persuader,Yes they are!,acknowledgement,
20180826-180009_407_live,8,3,persuader,They work 100% on donated funds.,credibility-appeal,
20180826-180009_407_live,9,3,persuader,"There is  a lack of support for children in developing countries, especially in war zones.",emotion-appeal,
20180826-180009_407_live,10,3,persuader,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",emotion-appeal,
20180826-180009_407_live,11,3,persuader,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",emotion-appeal,
20180826-180009_407_live,12,3,persuader,Your donation can address such problems.,logical-appeal,
20180826-180009_407_live,13,3,persuadee,"Oh wow, shocking news.",,acknowledgement
20180826-180009_407_live,14,3,persuadee,Do you know how many children have been helped due to this organization?,,ask-org-info
20180826-180009_407_live,15,4,persuader,According t0 their yearend report they were able to reach 155 million children.,credibility-appeal,
20180826-180009_407_live,16,4,persuader,Over 200k of those kids were in the US.,credibility-appeal,
20180826-180009_407_live,17,4,persuadee,Thats awesome!,,acknowledgement
20180826-180009_407_live,18,4,persuadee,Are you apart of this organization or just support them?,,personal-related-inquiry
20180826-180009_407_live,19,5,persuader,I am just a supporter but I would like to ask how much do you like to donate to the charity?,neutral-to-inquiry,
20180826-180009_407_live,20,5,persuader,Your donation will be directly deducted from your task payment.,donation-information,
20180826-180009_407_live,21,5,persuader,You can choose any amount from $0 to all your payment,donation-information,
20180826-180009_407_live,22,5,persuadee,"The payment of the task is 30 cents, I would donate 10c",,provide-donation-amount
20180826-180009_407_live,23,6,persuader,That is awesome!,acknowledgement,
20180826-180009_407_live,24,6,persuader,Thank you so much! What are you hoping your donation will help with?,thank,
20180826-180009_407_live,25,6,persuadee,its not a lot but hopefully go towards someone else donation to help children in war zone areas,,positive-reaction-to-donation
20180826-180009_407_live,26,7,persuader,I am so grateful for your donation.,thank,
20180826-180009_407_live,27,7,persuader,It means alot to this rganization.,other,
20180826-180009_407_live,28,7,persuadee,"Of course, its a great organization to support",,positive-reaction-to-donation
20180826-180009_407_live,29,8,persuader,Have you donated to a similar charity?,task-related-inquiry,
20180826-180009_407_live,30,8,persuadee,"Yes, a few times before",,positive-to-inquiry
20180826-180009_407_live,31,9,persuader,"Again, I really appreciate it and hope you have a great evening!",thank,
20180826-180009_407_live,32,9,persuadee,"Thank you, you too!",,thank
20180827-030633_256_live,0,0,persuader,hello how are you,greeting,
20180827-030633_256_live,1,0,persuadee,hi i am fine..,,greeting
20180827-030633_256_live,2,1,persuader,what do you know about the non-for-profit organization save the children,source-related-inquiry,
20180827-030633_256_live,3,1,persuadee,they really doing a great job..,,positive-to-inquiry
20180827-030633_256_live,4,2,persuader,"they are real missionaries and humans, provide help to help many children around the world",credibility-appeal,
20180827-030633_256_live,5,2,persuadee,absolutely i will support them.,,positive-reaction-to-donation
20180827-030633_256_live,6,3,persuader,tell about your life,personal-related-inquiry,
20180827-030633_256_live,7,3,persuadee,my life is going good.,,neutral-to-inquiry
20180827-030633_256_live,8,4,persuader,"I'm glad for you, you are giving financial help",thank,
20180827-030633_256_live,9,4,persuadee,its my pleasure,,you-are-welcome
20180827-030633_256_live,10,5,persuader,i donate every Christmas,other,
20180827-030633_256_live,11,5,persuadee,i donate every six months,,negative-reaction-to-donation
20180827-030633_256_live,12,6,persuader,very very good,praise-user,
20180827-030633_256_live,13,6,persuadee,you also done a great job,,other
20180827-030633_256_live,14,7,persuader,the happiness of others is a special sadisfaxion,other,
20180827-030633_256_live,15,7,persuadee,we can see our happiness on other faces while helping for them,,positive-reaction-to-donation
20180827-030633_256_live,16,8,persuader,yes is the most beautiful life,acknowledgement,
20180827-030633_256_live,17,8,persuadee,yes it is.,,acknowledgement
20180827-030633_256_live,18,9,persuader,thank you for this conversation,thank,
