dialogue_id,turn,text,emotion
3549,4,She's beautiful . What's the price for Digital Barbie ?,4
3549,5,Our regular price for Digital Barbie is $ 29.95 plus tax .,0
3549,6,"Only $ 29.95 ? I'll buy it , of course .",6
3549,7,Another one sold . Do you see anything else you would like ?,0
3549,8,"Thank you , but no . This will do it for now .",4
3549,9,Tax brings your total to $ 32.42 . How would you like to pay ?,0
3549,10,"Cash , please .",0
3549,11,Here's your change . Thank you .,4
3568,0,I need to buy some flowers for my wife .,0
3568,1,Perhaps you'd be interested in red roses .,0
3568,2,What would the roses cost me ?,0
3568,3,They're only $ 20 a dozen .,0
3568,4,I like the sound of that .,4
3568,5,"Yes , that is today's sale price .",0
3568,6,A dozen will be fine .,0
3568,7,Is there anything else you'd like to get ?,0
3568,8,"No , thank you .",4
3568,9,These roses should make your wife very happy .,4
3583,0,Do you even know where this bus is supposed to go ?,0
3583,1,It should take us all the way up to Altadena .,0
3583,2,Don't you know ?,0
3583,3,I'm not positive if it does or not .,0
3583,4,"Is this the right bus , or not ?",0
3583,5,"I have never been on this bus , but I'm sure it's the right one .",0
3583,6,Where are we ? This is not Altadena .,0
3583,7,"I know , and we've been on the bus forever .",0
3583,8,Tell me what the street signs say .,0
3583,9,"Oh my gosh , that one says Temple City .",6
3583,10,"Next time , I'll look for the bus myself .",0
3583,11,"Well , now I know the bus that'll take us back .",0
3589,0,Where do we get off at ?,0
3589,1,I think we have a little ways to go .,0
3589,2,This bus ride is taking forever .,0
3589,3,I know .,0
3589,4,Did we miss our stop ?,0
3589,5,I'm not sure .,0
3589,6,Didn't you say you knew where to get off the bus ?,0
3589,7,I don't know . We may have missed our stop .,0
3589,8,Are you serious ?,6
3589,9,"Yeah , we did miss it .",0
3589,10,I can't catch the bus with you anymore .,0
3589,11,Sorry .,5
3590,0,When do we get off the bus ?,0
3590,1,I think we have a while longer .,0
3590,2,I feel like we've been on this bus forever .,0
3590,3,That's true .,0
3590,4,Are you sure we weren't supposed to get off already ?,0
3590,5,I don't know .,0
3590,6,I thought you knew where we get off at .,0
3590,7,I wasn't really paying attention . I think we missed our stop .,0
3590,8,Seriously ?,6
3590,9,"Yeah , we definitely missed our stop .",0
3590,10,That's the last time I get on a bus with you .,0
3590,11,My bad.sorry !,5
3601,0,What can I do for you today ?,0
3601,1,I need to buy a new refrigerator today .,0
3601,2,Were you looking at a particular refrigerator ?,0
3601,3,I like that Kenmore refrigerator .,0
3601,4,This particular refrigerator is a very good choice .,0
3601,5,Tell me about it .,0
3601,6,"Not only is it affordable , but it comes with all the appliances .",0
3601,7,What are the appliances .,0
3601,8,"It has an ice maker , water dispenser , and plenty of room on the inside .",0
3601,9,I'd like to see it for myself .,0
3601,10,Go right ahead .,0
3601,11,I like what I see .,0
3605,0,Is this our bus stop ?,0
3605,1,I think this is it . Get off .,0
3605,2,"Dude , where are we at ?",0
3605,3,I have no idea .,0
3605,4,I thought this was the right stop .,0
3605,5,It doesn't look right to me .,0
3605,6,Did you make us get off early ?,0
3605,7,I think we did .,0
3605,8,I should not have listened to you .,5
3605,9,I really thought this was our stop .,5
3605,10,Now we have to walk .,0
3605,11,Maybe we should just wait for the next bus .,0
3620,0,The plumbing in my new apartment is not working .,0
3620,1,I need you to tell me what the problem is .,0
3620,2,The bathroom sink is stopped up .,0
3620,3,"Is the kitchen plumbing messed up also , or just the bathroom plumbing ?",0
3620,4,Just the bathroom plumbing seems to have a problem .,0
3620,5,"Did this just start happening , or has it been going on for a while ?",0
3620,6,Everything worked beautifully until a few hours ago .,0
3620,7,Are you going to be home so I can come by and take a look at the problem ?,0
3620,8,I am not sure if I will be home later .,0
3620,9,"I will be coming by around 10 this morning . If you aren ’ t there , I ’ ll just use my key .",0
3628,0,"Hi , I need to talk with the property manager right away !",0
3628,1,This is the property manager . What seems to be the problem ?,0
3628,2,"This morning , when we woke up , there was water pouring in from the ceiling !",0
3628,3,Could you tell me what room had the leak ?,0
3628,4,"There were several rooms , but the worst leak was in the bathroom .",0
3628,5,Could you please remind me which floor you are on ?,0
3628,6,"We are on the second floor , one of the middle floors .",0
3628,7,I will be sending the assistant manager to check it out . May we look at it this morning ?,0
3628,8,"Actually , I have to go to school right now .",0
3628,9,"If you aren ’ t there , we will use our master key to get in and check things out .",0
3629,0,How are you doing ?,0
3629,1,"I'm pretty good , you ?",0
3629,2,I'm awesome .,0
3629,3,How long have you been on the bus ?,0
3629,4,"I've been on here for like , 15 minutes .",0
3629,5,Do you catch this bus a lot ?,0
3629,6,"Not much , I have a car .",0
3629,7,"So , you have your own car ?",0
3629,8,I sure do .,0
3629,9,"Then , why are you on the bus with me ?",0
3629,10,"I'm waiting till our President gets out of office , and the gas prices go down .",4
3629,11,That's good thinking .,4
3639,0,I need to find the cereal aisle .,0
3639,1,The cereal is over by the breakfast foods .,0
3639,2,Where is that at ?,0
3639,3,It's by the oatmeal and breakfast bars .,0
3639,4,I think I can find that .,0
3639,5,Did you need help finding anything else ?,0
3639,6,"Actually , I do need to find the dishwashing detergent .",0
3639,7,That would be over by the paper towels and toilet paper .,0
3639,8,I thought it was over there .,0
3639,9,"Yeah , you'll find it there .",0
3639,10,I really appreciate all your help .,4
3640,0,What did you get for lunch today ?,0
3640,1,"All I had was a sandwich , chips , and soda .",0
3640,2,Where'd you get your food from ?,0
3640,3,I went to the cafeteria and bought it .,0
3640,4,What sandwich did you order ?,0
3640,5,"I ordered a ham sandwich , but they gave me a bologna sandwich instead .",0
3640,6,Was it any good ?,0
3640,7,"I enjoyed it , even though I had not asked for it .",0
3640,8,I ordered a sandwich there before .,0
3640,9,Is that right ?,0
3640,10,"Yeah , and they messed my order up too .",0
3640,11,"That may be true , but I'm sure you enjoyed your sandwich .",4
3648,0,I would like to purchase some meat .,0
3648,1,What kind of meat would you like to get today ?,0
3648,2,"First off , I'm going to need a pound of ground beef .",0
3648,3,A pound of ground beef is $ 2.48 .,0
3648,4,That's perfect .,0
3648,5,What else will you be needing ?,0
3648,6,I'm also going to need three pounds of chicken breasts .,0
3648,7,The chicken breasts cost $ 4.05 per pound .,0
3648,8,What's the total price for the chicken ?,0
3648,9,It's going to be $ 12.15 .,0
3648,10,"Okay , I think that will be all for me today .",4
3649,0,I want to buy some meat .,0
3649,1,What kind would you like ?,0
3649,2,I want one pound of ground beef .,0
3649,3,That's going to be about $ 2.48 .,0
3649,4,That will be fine .,0
3649,5,What else can I get for you ?,0
3649,6,Let me also have three pounds of chicken breasts .,0
3649,7,That's going to be $ 4.05 a pound .,0
3649,8,Can you tell me the total cost of the chicken breasts ?,0
3649,9,That will be $ 12.15 .,0
3649,10,That's all I'm going to get today .,4
3649,11,That's fine . Let me get your meat .,4
3659,0,"Hi , Tom . You forgot to put on your sports shoes ! It's Games Day today !",4
3659,1,"Well , I have them in my bag . I'Il put them on right away !",4
3659,2,Let me give you a hand . You are carrying so many books .,0
3659,3,Thanks !,0
3659,4,Have you forgotten the cheers ?,0
3659,5,"No , I haven't . I've tried hard to remember and I'm quite sure I've memorized the rhythm correctly .",0
3659,6,That's good !,0
3674,0,"Mr . : For tomorrow , read pages 12 to 20 . Then do exercises one through ten on page 21 .",0
3674,1,Do we have to type out our homework ?,0
3674,2,Mr . : No . You only do that when you write reports .,0
3674,3,Is there anything else ?,0
3674,4,"Mr . : For those of you who don't have a calculator , get one .",0
3674,5,We are allowed to use a calculator in class ?,0
3674,6,"Mr . : Yes . By the way , review today's notes this evening . We may have a small quiz tomorrow .",0
3706,0,Do I have to take these books here if I want to renew them ?,0
3706,1,You can renew the books over the computer .,0
3706,2,That's so convenient .,4
3708,0,Oh . Have you finished listing your study preferences ?,0
3708,1,"Yes , I have .",0
3708,2,"Good . So , which is your top choice ?",0
3708,3,"Medicine . In my country , that certainly has great prestige .",0
3708,4,I see . Which subject did you put last then ?,0
3708,5,Oh.history .,0
3708,6,That's interesting . Could you give any reasons for your choice ? Can you explainwhy do you put medicine first ?,0
3708,7,"Well , doctors are such an important job . I mean your health is the most imponent thing you've got , isn't it ? I want to be important and help people .",4
3708,8,Yes . I suppose so .,0
3717,0,"Hello , what can I do for you ?",0
3717,1,I am looking for a host home .,0
3717,2,How long will you stay with the host family ?,0
3717,3,"Well , at least half a year . Do I have to do my own grocery shopping ?",0
3717,4,Usually the host family prepares at least two meals a day for you .,0
3717,5,That is fine .,4
3719,0,Today more and more people advocate lifelong learning . But people have different views about lifelong learning . How do you understand lifelong learning ?,0
3719,1,I think lifelong learning is the concept that it's never too soon or too late for learning,0
3719,2,Does that mean studying all the time ?,0
3719,3,"I don't think so . I think it's about your attitude towards learning . One should be open to new ideas , decisions , skills or behaviors .",0
3719,4,Then the axiom - ' You can't teach an old dog new tricks ' doesn't work any longer .,0
3719,5,You're right . Lifelong learning is about finding learning opportunities at all ages and in numerous contexts,0
3719,6,"Yes , I agree with you . When I retired I will participate in programs to keep momentally active .",0
3719,7,"Me too . To keep up with the changing world , one must be involved in lifelong learning and be ready to accept new things .",0
3719,8,You know what ? I've recently been teaching myself French .,0
3719,9,Really ? That's great ! I know that your company has a lot of clients in France .,6
3719,10,"Yes , so I want to learn French to develop my career .",0
